Date,Open,High,Low,Close,Adj Close,Volume
2021-06-02,183.899994,194.500000,183.279999,191.600006,191.600006,10142500
2021-06-03,188.889999,200.000000,188.632996,195.220001,195.220001,9270200
2021-06-04,197.899994,207.380005,197.330002,206.070007,206.070007,11103300
2021-06-07,207.102997,227.710007,206.419998,219.570007,219.570007,19034400
2021-06-08,220.100006,222.345001,202.500000,213.000000,213.000000,11857600
2021-06-09,212.300003,221.500000,212.009995,217.440002,217.440002,8016500
2021-06-10,216.619995,221.880005,207.699997,217.000000,217.000000,11763100
2021-06-11,211.899994,218.899994,211.800003,218.850006,218.850006,5576000
2021-06-14,213.272995,213.490005,198.000000,207.410004,207.410004,11743700
2021-06-15,203.490005,207.850006,199.199997,201.589996,201.589996,6786300
2021-06-16,200.000000,203.979996,193.201996,197.839996,197.839996,7264700
2021-06-17,200.000000,203.921997,197.720001,202.470001,202.470001,4955200
2021-06-18,201.393005,204.839996,194.509995,199.190002,199.190002,6663800
2021-06-21,200.860001,211.039993,200.000000,208.240005,208.240005,7423100
2021-06-22,210.759995,222.404999,210.250000,221.360001,221.360001,10066300
2021-06-23,219.979996,224.570007,205.550003,212.039993,212.039993,14558400
2021-06-24,214.380005,221.490005,213.460007,220.139999,220.139999,8171900
2021-06-25,221.259995,226.509995,216.330002,219.940002,219.940002,13315600
2021-06-28,223.000000,225.091003,215.600006,222.940002,222.940002,6190600
2021-06-29,221.190002,238.399994,219.330002,234.460007,234.460007,11417000
2021-06-30,237.979996,245.699997,232.410004,234.979996,234.979996,9319100
2021-07-01,236.300003,236.710007,227.669998,235.110001,235.110001,5927500
2021-07-02,235.100006,238.899994,230.139999,234.300003,234.300003,4197800
2021-07-06,229.619995,234.600006,225.429993,233.339996,233.339996,4956500
2021-07-07,231.759995,231.860001,220.820007,221.899994,221.899994,4889300
2021-07-08,215.660004,233.410004,214.070007,232.789993,232.789993,8719400
2021-07-09,231.964996,233.800003,224.279999,232.809998,232.809998,5305100
2021-07-12,230.979996,242.389008,229.199997,239.339996,239.339996,6938200
2021-07-13,239.139999,239.820007,233.800995,235.149994,235.149994,4186400
2021-07-14,237.244995,249.919998,237.220001,246.660004,246.660004,9420400
2021-07-15,246.660004,261.220001,245.505005,259.674988,259.674988,15130800
2021-07-16,276.920013,288.880005,271.500000,286.429993,286.429993,41397300
2021-07-19,284.540009,317.880005,283.140015,313.589996,313.589996,35526800
2021-07-20,318.220001,342.510010,292.000000,307.329987,307.329987,123115500
2021-07-21,298.510010,325.880005,293.619995,321.109985,321.109985,30859300
2021-07-22,319.000000,329.600006,316.290009,323.480011,323.480011,16491300
2021-07-23,330.899994,349.450012,325.170013,348.829987,348.829987,23431400
2021-07-26,352.000000,362.000000,329.149994,335.869995,335.869995,23387800
2021-07-27,335.308990,344.889008,318.290009,328.500000,328.500000,17196700
2021-07-28,333.010010,350.989990,327.500000,349.320007,349.320007,13091600
2021-07-29,350.640015,351.220001,336.000000,345.640015,345.640015,10100700
2021-07-30,346.899994,359.899994,342.279999,353.600006,353.600006,11345700
2021-08-02,360.000000,365.600006,343.200012,346.609985,346.609985,13685900
2021-08-03,348.500000,386.980011,344.500000,386.510010,386.510010,20424100
2021-08-04,385.000000,433.000000,377.109985,419.049988,419.049988,32251600
2021-08-05,409.720001,443.989990,403.000000,416.260010,416.260010,25571500
2021-08-06,410.299988,419.260010,393.609985,413.720001,413.720001,18924600
2021-08-09,411.300995,493.756989,409.660004,484.470001,484.470001,42269900
2021-08-10,485.500000,497.489990,454.000000,456.760010,456.760010,36503700
2021-08-11,443.570007,453.730011,372.000000,385.329987,385.329987,53882200
2021-08-12,400.000000,406.350006,377.089996,391.420013,391.420013,34310000
2021-08-13,405.239990,406.320007,387.100006,389.779999,389.779999,16533700
2021-08-16,379.269989,379.570007,349.000000,373.859985,373.859985,23403400
2021-08-17,361.000000,402.489990,358.549988,401.859985,401.859985,25982100
2021-08-18,406.500000,413.299988,386.209991,398.799988,398.799988,19121800
2021-08-19,385.000000,394.920013,375.000000,375.529999,375.529999,14254700
2021-08-20,374.548004,387.489990,369.260010,382.980011,382.980011,13216700
2021-08-23,390.339996,411.970001,385.772003,411.890015,411.890015,15796500
2021-08-24,405.690002,407.579987,387.559998,394.940002,394.940002,13957500
2021-08-25,391.700012,413.799988,387.970001,397.869995,397.869995,14427600
2021-08-26,395.450012,404.670013,392.153015,400.299988,400.299988,8904400
2021-08-27,398.825012,398.980011,378.720001,382.220001,382.220001,13188500
2021-08-30,369.000000,389.040009,362.799988,370.690002,370.690002,15529800
2021-08-31,375.910004,384.679993,370.500000,376.690002,376.690002,10922500
2021-09-01,382.837006,394.980011,375.200012,389.940002,389.940002,11617300
2021-09-02,393.130005,402.799988,390.515015,397.660004,397.660004,8902900
2021-09-03,392.709991,416.809998,388.679993,416.700012,416.700012,13835300
2021-09-07,409.500000,438.549988,408.959991,436.390015,436.390015,15995100
2021-09-08,433.720001,437.170013,418.200012,422.899994,422.899994,11477800
2021-09-09,429.929993,459.420013,427.089996,455.920013,455.920013,22189600
2021-09-10,463.157013,464.850006,448.109985,449.380005,449.380005,12604800
2021-09-13,448.000000,448.809998,415.000000,419.720001,419.720001,15664700
2021-09-14,419.269989,443.760010,418.632996,427.709991,427.709991,14736500
2021-09-15,427.454987,437.799988,422.160004,434.459991,434.459991,12893600
2021-09-16,431.209991,446.640015,429.000000,440.649994,440.649994,10107400
2021-09-17,438.529999,442.000000,406.869995,430.049988,430.049988,30536400
2021-09-20,417.506989,435.450012,416.510986,423.329987,423.329987,12929400
2021-09-21,424.299988,439.589996,420.299988,434.040009,434.040009,9355300
2021-09-22,433.089996,443.730011,428.600006,440.720001,440.720001,9003500
2021-09-23,439.785004,458.500000,438.790009,454.600006,454.600006,9620300
2021-09-24,448.079987,453.609985,426.609985,430.140015,430.140015,12984600
2021-09-27,430.601013,434.000000,407.255005,408.839996,408.839996,13348200
2021-09-28,398.559998,403.295990,376.029999,384.209991,384.209991,15936000
2021-09-29,393.209991,397.980011,375.553986,378.899994,378.899994,11416700
2021-09-30,381.820007,390.600006,377.100006,384.859985,384.859985,9611500
2021-10-01,358.329987,359.114990,323.410004,341.089996,341.089996,34351300
2021-10-04,308.880005,330.554993,305.000000,325.839996,325.839996,23331500
2021-10-05,331.000000,338.032990,327.200012,332.109985,332.109985,11637500
2021-10-06,318.709991,325.679993,300.619995,302.420013,302.420013,17457400
2021-10-07,295.459991,317.350006,293.579987,309.359985,309.359985,15791000
2021-10-08,310.799988,314.049988,297.540009,304.910004,304.910004,10631800
2021-10-11,299.320007,314.109985,298.100006,305.100006,305.100006,7625800
2021-10-12,313.035004,315.940002,301.910004,311.130005,311.130005,10193200
2021-10-13,314.899994,327.739990,313.299988,321.500000,321.500000,12770600
2021-10-14,329.000000,337.359985,322.100006,331.880005,331.880005,12851300
2021-10-15,341.010010,341.549011,318.500000,324.209991,324.209991,17239800
2021-10-18,322.260010,338.540009,320.536987,334.839996,334.839996,8753700
2021-10-19,339.105011,347.869995,331.010010,333.609985,333.609985,8561100
2021-10-20,334.010010,338.600006,329.359985,333.010010,333.010010,4983200
2021-10-21,337.209991,341.519989,333.399994,339.570007,339.570007,5597600
2021-10-22,332.539001,335.750000,317.179993,326.540009,326.540009,7780200
2021-10-25,327.359985,350.059998,323.269989,349.559998,349.559998,9772200
2021-10-26,352.000000,356.769989,341.369995,345.739990,345.739990,6673500
2021-10-27,344.250000,350.640015,338.339996,340.880005,340.880005,4716000
2021-10-28,343.100006,353.279999,341.540009,347.920013,347.920013,4738900
2021-10-29,344.470001,347.700012,337.250000,345.209991,345.209991,4459000
2021-11-01,334.989990,338.070007,320.549988,337.170013,337.170013,8662800
2021-11-02,338.739990,349.450012,337.040009,348.640015,348.640015,5259400
2021-11-03,350.000000,350.100006,336.200012,345.920013,345.920013,6447800
2021-11-04,295.809998,297.730011,278.000000,284.019989,284.019989,30967700
2021-11-05,241.570007,246.100006,210.960007,236.990005,236.990005,59630300
2021-11-08,233.059998,245.919998,233.059998,244.679993,244.679993,14606800
2021-11-09,246.070007,250.570007,232.210007,236.850006,236.850006,10960300
2021-11-10,230.100006,239.104996,225.570007,228.960007,228.960007,9118500
2021-11-11,227.669998,232.270004,221.600006,225.820007,225.820007,8359400
2021-11-12,225.860001,232.559998,224.419006,231.190002,231.190002,6831800
2021-11-15,230.824997,236.600006,225.630005,235.070007,235.070007,5665200
2021-11-16,234.009995,239.990005,230.285995,234.279999,234.279999,5332000
2021-11-17,234.789993,249.139999,234.570007,242.229996,242.229996,8015800
2021-11-18,246.119995,253.190002,243.789993,251.410004,251.410004,7395600
2021-11-19,265.415009,274.839996,258.089996,263.779999,263.779999,15624000
2021-11-22,268.070007,289.000000,264.200012,282.690002,282.690002,13852800
2021-11-23,277.739990,281.980011,269.179993,276.380005,276.380005,6900200
2021-11-24,273.010010,275.279999,266.309998,273.390015,273.390015,4760200
2021-11-26,319.339996,350.149994,313.000000,329.630005,329.630005,35901200
2021-11-29,370.329987,376.649994,350.269989,368.510010,368.510010,33950600
2021-11-30,351.579987,357.640015,337.290009,352.429993,352.429993,25159300
2021-12-01,330.000000,336.359985,310.570007,310.609985,310.609985,21549200
2021-12-02,301.290009,318.470001,291.029999,301.489990,301.489990,15409500
2021-12-03,318.089996,318.785004,293.600006,306.720001,306.720001,12700100
2021-12-06,280.850006,287.480011,256.559998,265.329987,265.329987,19845000
2021-12-07,268.140015,287.769989,263.070007,282.350006,282.350006,10767100
2021-12-08,282.380005,288.279999,272.910004,283.399994,283.399994,7107700
2021-12-09,285.190002,285.709991,271.329987,272.209991,272.209991,5231800
2021-12-10,235.404999,261.966003,233.509995,257.059998,257.059998,17506600
2021-12-13,257.399994,275.779999,256.971008,271.989990,271.989990,10588700
2021-12-14,264.295013,278.329987,257.200012,277.160004,277.160004,6444900
2021-12-15,271.799011,290.350006,271.549988,283.279999,283.279999,9269500
2021-12-16,284.200012,287.134003,277.070007,282.019989,282.019989,5974300
2021-12-17,275.570007,296.390015,269.000000,294.799988,294.799988,10627500
2021-12-20,321.304993,321.304993,275.119995,276.380005,276.380005,16985300
2021-12-21,275.500000,281.299988,257.200012,268.140015,268.140015,12537400
2021-12-22,264.059998,267.000000,245.500000,251.360001,251.360001,13957300
2021-12-23,250.410004,253.649994,238.500000,249.990005,249.990005,9839200
2021-12-27,243.000000,252.720001,240.580002,246.880005,246.880005,8252300
2021-12-28,245.365005,254.570007,237.580002,241.440002,241.440002,9288000
2021-12-29,239.330002,249.488998,233.199997,247.880005,247.880005,9144600
2021-12-30,243.830002,254.320007,242.134995,251.600006,251.600006,6581800
2021-12-31,249.880005,259.199005,246.699997,253.979996,253.979996,6822000
2022-01-03,247.119995,249.419998,231.080002,235.050003,235.050003,11860900
2022-01-04,232.199997,239.429993,225.240005,233.059998,233.059998,10455000
2022-01-05,232.100006,237.880005,214.600006,215.229996,215.229996,9042200
2022-01-06,216.035004,222.220001,205.229996,216.059998,216.059998,8173000
2022-01-07,216.414001,221.966995,211.949997,213.860001,213.860001,5283100
2022-01-10,211.369995,241.990005,207.500000,233.699997,233.699997,17191500
2022-01-11,226.000000,228.000000,220.279999,221.389999,221.389999,7331200
2022-01-12,220.479996,228.500000,218.759995,222.889999,222.889999,5846600
2022-01-13,219.559998,221.500000,209.580002,210.169998,210.169998,7405700
2022-01-14,204.009995,212.759995,200.080002,204.729996,204.729996,10167500
2022-01-18,196.914001,198.820007,185.389999,186.610001,186.610001,11030800
2022-01-19,188.839996,191.339996,173.410004,174.070007,174.070007,10597600
2022-01-20,174.990005,177.470001,166.214996,167.520004,167.520004,11489600
2022-01-21,166.229996,171.253998,157.289993,160.070007,160.070007,11801300
2022-01-24,153.470001,158.000000,138.169998,157.300003,157.300003,16626800
2022-01-25,156.009995,168.259995,150.000000,152.539993,152.539993,11475000
2022-01-26,157.990005,165.850006,152.800003,154.960007,154.960007,9295900
2022-01-27,157.429993,158.279999,146.539993,148.619995,148.619995,8661700
2022-01-28,149.949997,159.869995,146.759995,159.470001,159.470001,6756200
2022-01-31,160.050003,170.330002,154.559998,169.330002,169.330002,9292600
2022-02-01,175.199997,177.570007,167.289993,172.740005,172.740005,7329800
2022-02-02,170.807007,177.199997,163.580002,169.610001,169.610001,5395000
2022-02-03,165.070007,170.100006,163.199997,163.949997,163.949997,4490400
2022-02-04,165.639999,167.500000,160.250000,163.009995,163.009995,4375700
2022-02-07,162.203003,165.539993,156.270004,160.270004,160.270004,4429300
2022-02-08,155.199997,157.169998,147.570007,153.309998,153.309998,7616400
2022-02-09,154.369995,164.229996,154.173004,164.029999,164.029999,5621600
2022-02-10,158.000000,168.669998,157.539993,160.419998,160.419998,5965400
2022-02-11,161.250000,168.789993,160.080002,161.320007,161.320007,5249700
2022-02-14,157.526001,159.500000,138.139999,142.470001,142.470001,16669500
2022-02-15,142.490005,152.929993,139.210999,151.119995,151.119995,10899700
2022-02-16,147.619995,152.389999,144.500000,151.809998,151.809998,5536000
2022-02-17,150.199997,154.660004,145.279999,146.360001,146.360001,6182300
2022-02-18,147.550003,151.455994,141.309998,145.740005,145.740005,5457100
2022-02-22,142.259995,151.199997,141.860001,144.970001,144.970001,6637700
2022-02-23,145.169998,145.718994,134.000000,135.729996,135.729996,7822300
2022-02-24,139.865005,156.419998,138.119995,156.229996,156.229996,17396000
2022-02-25,156.020004,156.190002,147.009995,151.330002,151.330002,7818000
2022-02-28,150.979996,155.470001,147.440002,153.600006,153.600006,6601700
2022-03-01,152.479996,156.378998,147.919998,149.520004,149.520004,4842200
2022-03-02,149.440002,150.570007,140.440002,147.860001,147.860001,5393600
2022-03-03,147.899994,149.231995,139.529999,141.520004,141.520004,4623200
2022-03-04,140.820007,143.910004,135.910004,136.460007,136.460007,5503000
2022-03-07,135.119995,138.399994,126.279999,126.459999,126.459999,6177200
2022-03-08,125.000000,136.960007,122.010002,129.279999,129.279999,6675700
2022-03-09,132.074997,145.279999,132.050003,142.490005,142.490005,9533900
2022-03-10,139.509995,140.830002,135.850006,139.520004,139.520004,5557100
2022-03-11,140.750000,145.800003,138.000000,138.199997,138.199997,5354000
2022-03-14,140.199997,166.750000,139.729996,150.070007,150.070007,22841100
2022-03-15,156.270004,158.000000,141.750000,148.119995,148.119995,13191500
2022-03-16,150.000000,169.800003,149.669998,169.360001,169.360001,14087400
2022-03-17,167.750000,172.136993,160.660004,168.259995,168.259995,7786200
2022-03-18,171.580002,180.800003,170.100006,178.929993,178.929993,12519600
2022-03-21,179.910004,182.600006,172.440002,175.380005,175.380005,6015600
2022-03-22,175.380005,188.000000,168.179993,186.720001,186.720001,8568000
2022-03-23,184.660004,185.750000,176.800003,178.729996,178.729996,7317200
2022-03-24,175.839996,181.860001,172.350006,179.679993,179.679993,6317300
2022-03-25,178.250000,179.190002,163.031006,165.919998,165.919998,8292800
2022-03-28,167.369995,174.449997,165.800003,173.080002,173.080002,6437400
2022-03-29,174.070007,182.100006,171.029999,180.639999,180.639999,7226300
2022-03-30,182.570007,187.710007,172.770004,174.919998,174.919998,7029000
2022-03-31,175.220001,178.436996,171.110001,172.259995,172.259995,5683500
2022-04-01,173.350006,179.029999,170.600006,176.589996,176.589996,4908700
2022-04-04,177.240005,180.869995,171.070007,172.539993,172.539993,5830210
